FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,CD4,CD8,CD25,FoxP3,BV786-A,CD3,PE-A,IL2,PerCP-Cy5-5-A,APC-A,CD44,APC-Cy7-A,Time,source_file,Alexa Fluor 488-A,PerCP-A,BV421-A,BV510-A,BV605-A,BV650-A,BB515-A,PE-CF594-A,APC-R700-A,anomaly,true_label,feat_0,feat_1,feat_2,feat_3,feat_4,0,1,2,cluster,UMAP_1,UMAP_2
78623.555,80003.66,210976.7,37754.945,40195.316,114666.09,66.49719,262.54788,-80.91818,177.45859,1224.4666,0.0,82.86298,-12.436189,-45.844105,1113.6599,769.05914,7890.4263,512.1937,gated_data.csv,,,,,,,,,,1,1,1.0002233,0.5313883,2.6984153,0.07002771,-0.009587033,,,,,,
54439.008,53730.88,210762.12,37254.004,36751.527,117498.77,676.5675,3668.7678,2669.9,4603.244,2211.0396,368.39575,842.1273,463.2353,297.45996,1118.3894,696.92084,4380.979,512.2201,gated_data.csv,,,,,,,,,,0,1,-0.14261274,-0.017165331,-0.33250993,-0.031545177,-0.019614624,,,,,,
59780.7,60741.21,209969.36,44543.15,43973.297,135243.4,156.40318,280.18866,409.67505,284.45975,12.445701,23.700512,985.3959,390.604,59.630173,443.28937,337.1428,2536.259,512.6196,gated_data.csv,,,,,,,,,,0,1,0.36615768,0.13089281,0.91029114,0.02269025,-0.013033843,,,,,,
57574.496,58415.8,210942.33,37721.73,40073.914,111899.984,-59.702183,-53.24016,600.0924,4437.0044,654.7225,-4.2218795,132.85266,823.35834,3058.9355,8808.492,1468.1545,724.59106,512.633,gated_data.csv,,,,,,,,,,0,1,0.18019043,-0.0022524893,0.09003395,-0.0085237175,-0.015640998,,,,,,
48973.7,50380.137,211088.58,39269.246,41068.117,118143.06,539.65576,1800.3296,1262.724,1709.4039,676.91064,223.68419,630.52856,346.7801,388.95837,453.75168,422.39975,3015.0793,512.7523,gated_data.csv,,,,,,,,,,0,1,-0.21921062,-0.17897367,-0.7826482,-0.05537356,-0.023211313,,,,,,
51271.105,51291.43,213945.34,44604.496,46222.742,120354.46,88.86269,50.398754,758.91534,4049.741,930.1303,-13.904669,223.31339,666.4604,3212.9883,4102.6455,803.41595,1874.3474,513.0653,gated_data.csv,,,,,,,,,,0,1,-0.19590773,-0.078686714,-0.22230405,-0.0040404266,0.008549008,,,,,,
59350.176,62064.84,197592.05,25924.934,27055.586,109857.67,63.91345,96.57375,-73.312454,233.38374,254.31458,3.374529,62.372494,100.82888,-75.81028,408.34995,167.63188,2492.715,513.1403,gated_data.csv,,,,,,,,,,0,1,-0.122731574,-0.03998661,-0.1474422,-0.01910978,-0.017982896,,,,,,
76603.71,78413.75,196619.55,26420.277,27065.744,93598.67,-52.268005,6.532144,181.10696,298.6908,74.90806,40.286835,-13.078649,28.189365,-45.752327,63.591923,-38.216484,-118.18298,513.4632,gated_data.csv,,,,,,,,,,0,1,-0.2560618,-0.19098859,-0.6633917,-0.04756373,-0.016064944,,,,,,
55818.477,49186.168,214016.67,53478.07,49835.12,181549.86,55.948086,111.90448,768.57983,3861.9421,991.9483,17.532448,65.11316,1005.86285,3577.217,5089.6963,946.8229,2516.308,513.67395,gated_data.csv,,,,,,,,,,0,1,0.059416924,-0.055237774,-0.10681496,-0.0041857245,-0.015603708,,,,,,
57710.445,58828.836,207181.61,44101.348,44985.156,119963.18,332.012,1552.314,1364.6865,2791.649,2079.6833,216.81902,542.97046,301.82816,265.9247,1194.8224,881.3711,7057.8184,513.68744,gated_data.csv,,,,,,,,,,0,1,-0.1537966,-0.03314673,-0.7513246,-0.036440607,-0.019894404,,,,,,
58120.73,59453.54,208251.4,33230.227,35053.867,109585.63,99.08205,37.10869,787.27966,2977.7322,601.3904,51.60714,143.53856,806.42487,2704.2974,1204.3901,455.49307,1971.166,513.83716,gated_data.csv,,,,,,,,,,0,1,-0.36758217,-0.10108637,-0.73230016,-0.046185642,-0.021172555,,,,,,
77916.54,77586.09,210687.72,38268.066,38068.496,136011.9,-43.11824,207.57234,874.3167,1035.6956,1456.2415,55.655396,5444.802,1647.818,225.6767,11174.271,2451.8892,11515.72,513.8478,gated_data.csv,,,,,,,,,,0,1,-0.31189698,-0.106340095,-0.75082284,-0.049476504,-0.02200717,,,,,,
49009.547,48512.504,206213.05,33229.438,31619.182,127660.86,183.98865,346.3406,144.09816,250.54152,1320.1388,40.13026,23.141743,-0.78012997,157.25937,2084.9458,1062.8857,10586.456,513.8633,gated_data.csv,,,,,,,,,,0,1,0.09146484,-0.019153187,0.4125156,0.023950433,-0.016191414,,,,,,
65922.72,64403.742,209653.4,47594.656,46518.977,128635.44,180.69518,280.18866,1100.3729,5645.9736,1002.299,46.63374,271.79315,1175.4263,3801.0684,13601.589,2131.3708,1707.1841,514.53546,gated_data.csv,,,,,,,,,,0,1,-0.013631786,0.022092575,0.16251846,-0.0047405288,-0.014402614,,,,,,
55119.75,59082.453,192209.62,56320.49,58169.69,137824.95,20.157866,69.74868,672.04987,2779.6396,1050.6212,43.059246,53.574963,859.1066,2632.8008,1220.155,275.45557,3359.8977,514.6296,gated_data.csv,,,,,,,,,,0,1,-0.3426193,-0.11154119,-0.7000547,-0.05141079,-0.021297729,,,,,,
64044.99,67662.664,198968.44,36485.32,37233.785,119838.9,-21.73068,210.38142,513.6634,2706.5562,1287.1996,100.924255,189.19951,679.30963,2282.9814,1246.738,812.38574,8842.74,514.6371,gated_data.csv,,,,,,,,,,0,1,-0.20686065,-0.15129377,-0.62831175,-0.04465187,-0.021871347,,,,,,
48616.598,49795.66,213545.05,47327.707,47950.36,123646.2,79.40367,267.2386,1356.0515,3814.878,1741.6567,69.62921,5087.273,2173.9927,2768.9565,17998.785,3270.4177,8286.345,514.6636,gated_data.csv,,,,,,,,,,0,1,-0.1907811,-0.066232525,-0.8153708,-0.05062836,-0.019295737,,,,,,
57264.27,58987.54,191751.69,23877.326,25375.85,110582.48,92.57011,160.12476,672.5073,2626.324,326.69278,49.4333,118.67496,909.2644,2803.6492,1101.809,309.19962,487.24957,514.79675,gated_data.csv,,,,,,,,,,0,1,-0.1967953,-0.01375934,-0.50505656,0.013525523,0.02978049,,,,,,
55170.383,55508.39,213226.42,41151.383,41355.152,121055.47,41.66376,165.61386,471.87903,2620.0908,559.23376,41.331627,-19.778587,554.7183,1607.1135,8004.7495,1446.6271,2644.1133,515.1848,gated_data.csv,,,,,,,,,,0,1,0.15302493,0.054893985,0.2297725,-0.008507867,-0.016806025,,,,,,
53294.008,52243.332,217521.56,53057.848,52886.523,139114.52,-48.093426,233.79153,637.4261,3529.4626,673.4223,-9.682789,120.19449,746.2631,3241.5776,2187.1462,509.5665,3272.973,515.2685,gated_data.csv,,,,,,,,,,0,1,0.08917283,-0.040956333,0.08533193,-0.021698842,-0.019214954,,,,,,
76919.24,78056.836,216905.58,46806.723,48924.3,124657.78,233.90802,150.96399,190.80447,-29.851091,1247.3982,-20.053928,-8.902659,45.001762,-147.39867,1803.133,1066.9086,11790.247,515.4829,gated_data.csv,,,,,,,,,,1,1,0.03407769,0.027274117,0.004394682,0.072038196,0.0333102,,,,,,
55933.0,55538.117,215759.33,44671.812,45840.29,122060.555,47.346714,167.7372,379.35358,669.2477,1313.1049,34.72609,87.98298,250.75653,509.18906,2086.1416,644.02655,8716.783,515.56866,gated_data.csv,,,,,,,,,,0,1,0.18321396,0.14009008,0.42741397,0.031400573,-0.0137141505,,,,,,
62614.77,60777.258,203852.19,30780.84,30056.475,131367.22,42.243084,119.94072,117.91788,673.937,696.5826,13.822478,32.60827,56.45277,424.51602,3141.3079,757.37134,5734.756,515.7393,gated_data.csv,,,,,,,,,,0,1,-0.18033949,-0.16231379,-0.49618095,-0.028787041,-0.016109426,,,,,,
79901.734,79381.65,220763.83,57757.402,59069.633,143527.25,135.919,262.48996,108.62713,367.95694,1468.9368,13.622613,111.73544,120.669235,9.937653,4029.3113,1373.0753,14309.437,515.7407,gated_data.csv,,,,,,,,,,0,1,0.0021071935,-0.0012334451,-0.12831734,-0.01576251,-0.018235838,,,,,,
42793.18,43715.742,199327.0,35992.195,37912.26,117104.43,82.518524,124.45972,474.0463,3582.9316,1055.4819,6.3751187,-8.12253,718.6374,3330.6501,8982.939,1562.2007,4128.6304,515.76685,gated_data.csv,,,,,,,,,,0,1,0.039266706,-0.0045744483,0.095898174,0.009530982,-0.01631217,,,,,,
59307.895,59288.54,214086.14,41215.492,43652.4,115106.76,101.41017,21.910807,755.0839,3440.2527,494.33835,71.35757,153.39742,895.13025,2995.7449,2585.674,598.1378,847.55786,515.9696,gated_data.csv,,,,,,,,,,0,1,0.15188718,-0.0023657621,0.38636416,0.011895473,-0.013644423,,,,,,
46090.79,46217.043,210087.92,37655.203,38987.32,116666.62,-54.84137,131.82489,527.08954,3725.096,652.2635,10.08658,164.644,786.09564,3301.3262,8428.121,1162.2051,1371.4445,515.9758,gated_data.csv,,,,,,,,,,1,1,-0.027753137,-0.14000551,-0.27714285,0.054665096,0.027384361,,,,,,
79118.734,80119.66,209087.33,34378.688,35674.55,110558.625,-21.787865,14.303928,-30.13702,135.26654,825.47986,-17.759428,2.7371576,-10.830039,-30.700409,841.9586,459.97546,7617.638,516.0097,gated_data.csv,,,,,,,,,,0,1,0.21602488,0.018766817,0.64507854,-0.010275297,-0.014319748,,,,,,
62152.56,62684.473,204194.06,30307.373,31453.725,110012.19,3.7773886,150.2541,657.75336,2663.6667,1135.428,19.345856,1377.3423,788.1148,1856.5715,12587.194,2142.7324,6925.2837,516.5067,gated_data.csv,,,,,,,,,,0,1,0.12111071,0.007815983,0.25206736,0.016579552,-0.014667785,,,,,,
57905.145,57605.625,215434.53,47225.07,48287.188,135134.78,44.952282,66.49719,585.5724,3036.5764,1431.3083,47.1083,149.15471,739.4714,2646.017,1114.6384,860.27856,7391.8184,516.6294,gated_data.csv,,,,,,,,,,0,1,-0.30523252,-0.19315994,-0.79084384,-0.04719029,-0.022434192,,,,,,
24806.73,25774.984,193520.52,47039.758,48817.676,123392.56,191.86133,1410.9501,1695.6221,2795.709,1666.114,262.16086,605.5185,257.88794,496.1119,1209.7719,709.3697,2113.7031,516.94666,gated_data.csv,,,,,,,,,,0,1,-0.057228677,-0.019607646,-0.23234193,-0.02796277,-0.017438473,,,,,,
68148.7,70150.234,196896.33,25096.082,27041.422,100982.38,31.627302,13.931892,95.61792,61.403633,21.346899,12.724086,32.24741,50.386795,51.660244,-1.1416019,9.600229,1343.3392,517.1846,gated_data.csv,,,,,,,,,,0,1,-0.300915,-0.22361715,-0.7100799,-0.058175888,-0.022061544,,,,,,
53337.137,52376.062,216880.44,48801.207,45821.555,131733.9,127.66834,582.2068,1267.7563,4608.5054,1875.0717,91.13819,281.997,908.3007,2847.2449,11928.272,2394.3198,8206.27,517.27637,gated_data.csv,,,,,,,,,,0,1,-0.24762861,-0.15216756,-0.7657998,-0.06159149,-0.020773409,,,,,,
35500.293,37847.434,184149.47,33301.87,36079.074,114987.52,476.93454,2978.0752,2962.978,7059.0967,3136.1943,444.78052,738.6913,499.7852,1165.1471,2069.5613,1162.3683,2237.9749,517.2867,gated_data.csv,,,,,,,,,,0,1,0.13052641,-0.028250359,0.35212946,-0.003934757,-0.016484754,,,,,,
60666.926,61277.395,210873.39,48202.523,48850.766,151069.0,109.10396,261.04135,698.18384,3746.5408,1260.6082,48.21694,264.0891,590.1912,2958.8035,5991.0728,1477.7222,9421.206,517.4312,gated_data.csv,,,,,,,,,,0,1,-0.20626828,-0.06978784,-0.72995305,-0.004856768,0.0022066573,,,,,,
57035.26,58115.23,209080.2,36406.848,37960.31,114673.84,134.67331,67.5595,603.2287,2936.2722,1323.7415,21.924421,192.74931,607.21643,2216.395,1892.45,669.35925,6750.945,517.68933,gated_data.csv,,,,,,,,,,0,1,-0.20468877,-0.18917,-0.5411403,-0.03948407,-0.021845436,,,,,,
61675.85,62159.113,215909.25,42965.938,44180.914,123599.805,141.13611,166.7346,479.65454,3336.2883,1106.8351,21.56984,166.1476,734.60706,2746.8374,2494.672,706.6516,3478.4612,517.7328,gated_data.csv,,,,,,,,,,0,1,0.0412838,0.04974085,0.47379977,0.0016158712,-0.014705889,,,,,,
77387.93,77213.77,212386.3,38967.95,40376.254,121725.26,113.92953,203.70747,21.096415,-110.540535,536.5859,4.8482013,69.67723,3.0312376,161.7763,1271.4728,547.05,5887.8394,517.7382,gated_data.csv,,,,,,,,,,0,1,-0.1920625,-0.20738295,-0.703923,-0.0421054,-0.021258444,,,,,,
60706.62,58302.33,201727.14,28153.693,30004.053,104262.16,-124.43674,114.4059,883.7524,3773.5325,795.3429,-3.3499699,120.336914,802.7996,3009.4202,4971.3506,899.47363,869.6289,517.94794,gated_data.csv,,,,,,,,,,0,1,0.20943528,-0.04472282,0.7894662,0.03498827,-0.012486884,,,,,,
50802.1,51134.316,209869.9,40440.43,40686.258,117389.65,59.493362,197.8463,621.248,4457.248,2032.7908,-0.6883499,232.7124,610.65814,2468.0098,13585.606,3200.2908,15743.071,518.10645,gated_data.csv,,,,,,,,,,0,1,0.53058493,0.43576503,2.1864815,0.059420504,-0.007943465,,,,,,
44337.793,44111.246,215251.73,58555.07,60018.242,139361.39,125.47003,54.835167,272.96603,2937.0156,801.97644,-16.933409,208.59393,744.19806,2917.227,932.2539,278.13953,2005.7402,518.27185,gated_data.csv,,,,,,,,,,0,1,0.17007273,0.076122485,0.70630985,-0.009384978,-0.0148607595,,,,,,
39710.375,39748.016,196542.69,41667.805,43319.977,121479.2,10.160598,-6.00453,801.97644,3398.1062,586.2778,4.553153,222.9889,734.9283,3520.4053,1020.6465,217.86975,1943.0066,518.2985,gated_data.csv,,,,,,,,,,0,1,-0.1846723,-0.15164326,-0.42760608,-0.045611434,-0.019775623,,,,,,
50861.184,52822.996,209968.72,37174.67,38281.5,117486.27,568.82874,2630.0413,2121.5432,3591.9097,1504.9639,313.13623,576.19476,441.00842,448.32983,923.61035,343.63077,3048.0771,518.3504,gated_data.csv,,,,,,,,,,0,1,0.11511353,-0.17364866,0.1846546,0.0025669502,-0.01644129,,,,,,
77693.66,77715.445,218110.58,47783.082,50365.305,121880.83,29.597816,90.656906,11.02436,973.0198,1246.9407,57.897324,31.268986,1.0248274,25.685785,8807.351,2168.5,11583.835,518.45544,gated_data.csv,,,,,,,,,,0,1,0.19152302,0.07099125,0.7480994,0.037749045,-0.011867801,,,,,,
47534.496,46498.516,216426.05,58002.035,58291.08,132146.14,172.80626,293.2795,798.6025,3469.5315,856.5891,13.872454,343.40598,1086.767,2953.113,3730.592,818.52856,1943.4413,518.48926,gated_data.csv,,,,,,,,,,0,1,-0.23989666,-0.17452605,-0.78725,-0.05518825,-0.018068735,,,,,,
64652.637,65222.19,220457.0,53165.258,54536.32,144050.2,456.2904,2119.9421,1529.6111,2792.4495,1479.5734,248.13094,401.7492,351.31937,516.859,1077.8353,662.40094,4805.4917,518.64404,gated_data.csv,,,,,,,,,,0,1,-0.29071367,-0.15916292,-0.4215833,-0.03999924,-0.019906532,,,,,,
58571.008,59195.03,206476.3,31914.318,33190.434,110611.07,79.463585,159.12076,558.9063,2301.2217,3171.078,41.070267,355.89825,719.4175,2089.6467,2526.0933,1582.9126,18126.295,518.8585,gated_data.csv,,,,,,,,,,0,1,0.10682485,0.07417107,0.11158909,0.0066222516,-0.014657396,,,,,,
62838.855,63350.996,217911.11,49542.434,50361.57,131067.11,93.10808,210.2059,480.37595,2450.4202,2599.3894,24.666878,40.652317,421.60593,1979.6486,1793.5111,1153.2898,14906.549,518.99243,gated_data.csv,,,,,,,,,,0,1,0.1611742,0.038744684,0.050885968,-0.018169273,-0.009452141,,,,,,
61833.56,62958.562,206303.23,33695.48,35678.79,114089.67,37.940704,87.367065,752.968,2273.2007,1019.3976,-19.962149,239.87482,544.9896,2615.0415,1242.8783,658.3237,5165.749,519.0238,gated_data.csv,,,,,,,,,,0,1,0.17962338,0.008211515,0.15205781,-0.006233199,-0.014912822,,,,,,
53979.824,53335.44,214686.0,41621.746,43037.266,119806.01,97.05161,126.777245,506.16354,2161.0588,1827.7789,58.426876,210.68657,546.22864,2618.7585,1454.4008,807.7106,7751.6406,519.14026,gated_data.csv,,,,,,,,,,0,1,0.00037052296,-0.036280558,0.15073699,-0.025846615,-0.017226448,,,,,,
76774.0,77488.79,207098.44,34159.113,35314.74,114218.04,15.856169,26.31161,39.350792,129.27194,585.9523,10.632984,95.437164,14.622624,29.419365,599.31287,399.44058,5666.5317,519.2475,gated_data.csv,,,,,,,,,,0,1,0.21141276,-0.033260636,0.55283535,0.0060621714,-0.015743613,,,,,,
79318.46,78684.52,211598.03,37111.645,38245.395,112452.086,120.41657,145.10489,-58.04379,68.55664,1157.7877,49.803944,14.822836,-4.7266693,110.165405,500.64252,781.7255,8755.435,519.4374,gated_data.csv,,,,,,,,,,0,1,-0.35625267,-0.16663462,-0.7682675,-0.045053918,-0.02100587,,,,,,
79958.195,80848.51,209638.16,34758.496,36676.316,112024.74,146.94023,204.7618,70.64891,159.82947,876.48975,41.383907,54.622353,35.86544,-58.188515,1188.7882,606.9682,9953.355,519.4746,gated_data.csv,,,,,,,,,,0,1,-0.29245552,-0.096933275,-0.724415,-0.0564246,-0.020915275,,,,,,
55974.59,56410.566,210785.1,37535.12,39196.46,120313.6,-48.72247,189.2188,598.848,5482.193,1463.6184,74.380585,56.35029,693.4437,2887.5823,22650.186,3944.126,7571.43,519.65466,gated_data.csv,,,,,,,,,,0,1,0.32270592,-0.011603386,0.73446864,0.019998167,-0.012035122,,,,,,
72913.93,72580.734,207307.23,33830.92,35064.98,113961.35,80.18255,149.6625,53.854446,-27.620836,1042.7866,0.82947344,60.352,-39.924297,61.891506,532.49915,647.5058,7904.5605,519.8371,gated_data.csv,,,,,,,,,,0,1,0.023016771,-0.040956333,0.056116335,-0.01947173,-0.016023993,,,,,,
74250.77,72131.95,214035.45,42140.824,42610.92,121311.13,121.90336,279.03372,230.81989,138.35033,1454.3544,44.528725,82.62359,70.82953,121.23885,882.404,777.81146,10984.439,519.95154,gated_data.csv,,,,,,,,,,0,1,-0.18812032,-0.04620735,-0.45550087,-0.030876778,-0.021134539,,,,,,
63070.645,63441.9,213542.92,42610.76,43790.676,121639.195,91.19505,149.01164,673.82263,3643.3198,2105.188,55.441315,170.93684,793.43805,2555.0173,7262.0015,1528.0071,10709.204,519.9855,gated_data.csv,,,,,,,,,,0,1,-0.13379306,-0.24595228,-0.76917434,-0.07129775,-0.022595504,,,,,,
68283.766,67935.2,215798.9,43253.887,44520.46,121145.26,113.095764,226.09679,353.23373,1360.3977,1453.2106,48.53404,89.943306,209.33807,788.94086,7949.1377,1558.178,9172.064,520.11475,gated_data.csv,,,,,,,,,,0,1,-0.245348,-0.11975769,-0.5383403,-0.039478783,-0.020448765,,,,,,
78995.26,84135.31,204416.02,37494.703,38566.73,114720.76,97.111336,93.944824,41.020584,788.4805,1563.0077,-20.879948,211.10497,-45.063976,24.819607,8352.395,2408.3994,11073.865,520.26404,gated_data.csv,,,,,,,,,,0,1,-0.029302036,0.05394218,0.034508444,-0.0315214,-0.017587973,,,,,,
31436.139,34102.027,160795.06,38710.93,39710.945,120872.55,245.66154,950.48846,1100.4302,2170.9521,1215.5455,191.25504,805.0023,425.0449,579.1777,588.7261,658.2151,2707.4448,520.73096,gated_data.csv,,,,,,,,,,0,1,-0.3704487,-0.1867657,-0.7667565,-0.050511617,-0.021427957,,,,,,
63788.75,62649.21,215342.67,46491.47,47596.25,125706.74,124.51915,115.001305,484.5911,1579.4772,967.1296,31.01176,42.901997,458.69565,1376.3328,955.19464,597.9334,6721.1543,520.90137,gated_data.csv,,,,,,,,,,0,1,-0.036856808,0.03464302,-0.3910469,-0.020314492,-0.02005581,,,,,,
62086.195,62537.934,208493.86,33141.562,33866.734,112489.95,75.867424,271.23108,613.5958,3584.0754,906.05493,29.419365,161.5882,916.102,2918.3743,6840.751,1336.381,1824.4974,520.91003,gated_data.csv,,,,,,,,,,0,1,-0.06091997,-0.08259551,-0.38814113,-0.018887866,-0.016671749,,,,,,
51194.227,47150.15,214699.25,50321.977,50462.277,149112.88,74.30837,298.28802,443.61584,959.2951,1743.3723,-18.218328,97.8714,226.46419,785.7285,1606.397,878.055,9431.045,521.0022,gated_data.csv,,,,,,,,,,0,1,0.091942266,-0.01500794,0.33126113,-0.004328394,-0.014247296,,,,,,
43694.215,44954.656,207551.75,38936.76,41586.793,114416.57,207.9821,1322.8837,1396.0245,1932.3148,1297.8362,222.29352,385.04153,246.93275,389.6256,328.15344,584.57635,3689.9836,521.15173,gated_data.csv,,,,,,,,,,0,1,0.28387687,0.18243389,1.6026438,0.034311943,-0.010272148,,,,,,
59194.664,59253.867,217871.2,47380.125,49132.25,124265.87,622.0556,3848.389,3375.0032,5874.0884,2804.5728,494.68484,972.822,813.62964,997.7862,1816.6693,1633.1431,4741.453,521.18427,gated_data.csv,,,,,,,,,,0,1,0.19624051,0.011487688,0.3022569,-0.0033535322,-0.015345386,,,,,,
77946.69,77382.59,200839.02,27938.736,28983.818,104864.14,109.52115,78.38498,-59.530624,-2.9164858,763.1471,54.854473,94.243416,14.622624,78.64775,971.8838,750.57605,8068.897,521.2462,gated_data.csv,,,,,,,,,,0,1,-0.15792045,-0.15741324,-0.73374903,-0.037299223,-0.021138217,,,,,,
56548.875,56859.156,207482.56,32913.934,33278.98,116949.63,40.634922,228.488,778.8161,3827.6304,991.77673,11.8269615,113.44757,845.15607,3358.5051,5085.402,825.8131,1419.8267,521.6201,gated_data.csv,,,,,,,,,,0,1,0.25226906,0.15618429,0.94172573,0.025276665,-0.012009275,,,,,,
51082.617,55686.55,179268.47,32024.725,33817.797,114425.6,68.689674,64.90625,821.53406,2777.2952,382.694,17.281027,223.54515,757.73566,2889.0046,270.9608,112.99977,267.88885,521.69934,gated_data.csv,,,,,,,,,,0,1,-0.38925898,-0.17072505,-0.82153666,-0.059024017,-0.021736918,,,,,,
77526.43,80817.69,204490.33,43663.727,44818.46,126163.58,57.456234,38.453167,70.55443,193.6223,1342.3269,30.24073,16.728285,-51.075565,144.86067,1125.674,590.8762,9644.742,521.7173,gated_data.csv,,,,,,,,,,0,1,-0.06412682,-0.09209208,-0.54631776,-0.038768116,-0.021168875,,,,,,
63922.727,67515.92,214026.28,45299.152,48444.02,118000.555,85.93089,301.79684,268.80124,239.90442,191.92003,-4.0383196,-42.631805,56.564247,-28.222347,337.792,101.1659,1539.7491,521.7357,gated_data.csv,,,,,,,,,,0,1,-0.10894811,-0.11171465,-0.5369138,-0.03149234,-0.0183159,,,,,,
58280.363,58846.07,216605.34,59864.74,63112.91,145139.0,54.704338,231.92714,863.2798,3107.9446,936.6494,44.161045,252.78218,905.3638,2690.0715,565.93066,296.7773,3446.442,521.8516,gated_data.csv,,,,,,,,,,0,1,0.04310844,-0.011319781,-0.4886261,-0.028570408,-0.01799124,,,,,,
79633.21,79897.516,215392.11,43709.273,45811.86,123973.08,72.448944,150.5499,21.722788,156.69864,704.18835,9.391917,43.531216,52.297874,34.777836,873.4342,583.6536,6336.652,521.86865,gated_data.csv,,,,,,,,,,0,1,-0.26142332,0.010358213,-0.5262947,-0.028253382,-0.01932107,,,,,,
55211.125,57888.945,195709.31,24584.783,26258.855,81326.69,262.20026,1396.1389,1152.1835,1371.0343,695.6104,111.307304,327.0346,179.23492,240.89043,494.42184,306.42368,848.42773,521.8713,gated_data.csv,,,,,,,,,,0,1,0.31043455,0.2628893,1.4588374,0.046306133,-0.007816856,,,,,,
44461.664,39550.484,215963.67,55997.406,49506.766,137209.8,85.75136,203.88321,1517.2589,7704.155,1336.2653,23.649693,363.3836,1979.8322,6791.2144,3724.0686,722.3079,1454.564,521.94446,gated_data.csv,,,,,,,,,,0,1,0.17830022,0.11382902,0.14746147,0.0050529707,-0.01820359,,,,,,
78925.88,78240.86,217115.55,46517.715,47899.105,128063.78,-25.905258,38.38909,38.132843,194.20917,1260.3794,25.328972,172.8135,-19.640919,-16.474508,1300.6107,547.36017,9953.355,521.9608,gated_data.csv,,,,,,,,,,0,1,-0.20261608,-0.034570966,-0.5457366,-0.033434134,-0.0182442,,,,,,
53140.418,49980.156,204184.69,34833.113,31852.865,142793.55,25.555315,187.63264,763.0327,3878.0684,1158.6455,-1.9273798,145.47437,831.2973,2982.9417,1291.5867,541.8255,2597.525,522.18054,gated_data.csv,,,,,,,,,,0,1,-0.08183374,0.0021619718,-0.10475459,-0.014856339,-0.016031012,,,,,,
