FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,CD4,CD8,CD25,FoxP3,BV786-A,CD3,PE-A,IL2,PerCP-Cy5-5-A,APC-A,CD44,APC-Cy7-A,Time
56226.06,57435.477,209699.75,35740.406,37390.145,120166.69,119.167366,372.893,639.8397,3345.5525,1332.7769,-14.776579,140.79866,683.8527,2265.635,946.6054,824.94336,6746.7046,17.963322
50190.22,51931.58,201044.5,36719.492,38129.465,135864.69,578.40393,3178.9124,2617.346,3802.6401,1681.0396,446.31458,615.339,506.12903,494.16574,566.9601,495.6771,2031.8883,18.003618
74037.58,74408.945,206781.97,31222.662,32588.902,109624.445,-41.57422,218.6246,76.94651,117.73936,1442.7456,-25.055939,13.972422,21.41794,33.743767,1027.768,743.9439,10441.689,18.326817
64105.05,64227.68,216183.56,43852.703,45120.363,152165.66,29.661154,233.44202,869.11273,2749.7314,1154.2422,60.063282,146.79588,878.1969,2838.7092,1869.2917,228.27853,2756.8057,18.331522
56326.977,55738.832,213803.78,44011.56,45875.44,124318.266,-39.57271,78.38498,627.22076,1733.2504,1625.8551,38.87906,156.92981,579.49884,1858.2695,1330.3467,1151.224,13285.528,18.390858
58331.98,58513.293,217452.06,54942.43,56212.27,151672.05,-49.923374,185.51707,1632.9463,4702.1187,2025.5852,83.58109,6407.4365,2360.1226,3591.764,5253.5435,1994.6504,13342.282,18.421106
40561.387,41843.53,195912.69,38424.152,40274.28,127962.21,184.34138,489.9656,941.56744,2965.8374,689.4915,52.51056,328.25464,938.1751,2262.5146,3361.909,371.75174,985.583,18.455488
51029.305,49397.543,212478.62,43101.363,43707.473,119711.83,-1.944324,74.128456,779.15924,2812.522,1123.9908,44.266075,143.77469,592.5317,2543.1777,1567.8545,449.2104,4750.4233,18.62144
47936.83,49829.58,213389.39,51846.88,54426.805,125453.29,283.88278,1627.1132,1295.034,1639.1794,1228.584,127.926476,629.06006,274.35794,279.8028,769.9833,470.87317,4037.6284,18.627962
60021.457,61234.69,206576.02,46468.668,48353.27,124796.86,4.8779693,244.6734,976.7368,2661.7795,2051.5476,48.745514,3404.4412,1706.5114,2655.0117,5342.6973,1685.8743,10609.723,18.653072
51027.785,50403.434,211015.08,43804.133,45000.844,124280.09,-93.21317,-98.8174,411.1385,1266.2695,1074.0674,12.674208,83.8683,322.33176,1550.4854,1287.9445,643.2655,8237.147,18.745737
62815.074,63302.12,207514.67,32829.87,34367.934,110722.26,52.80965,149.24832,692.06494,3462.7266,727.63464,41.22707,50.227783,714.9202,2775.932,2408.1821,583.80743,4310.254,18.764818
36749.223,36219.64,194009.3,32697.363,31391.049,119754.695,-42.374825,27.952898,55.16234,-6.2904596,172.62952,-2.8451798,220.06744,26.604273,1.9537139,271.72852,96.74266,1967.3064,18.85416
56760.54,57181.406,206496.64,31606.35,32483.924,109393.12,100.75361,102.96171,259.88214,1261.2943,737.75653,20.204132,109.97506,204.35896,1415.3392,492.22427,452.0624,3200.0188,19.315
70765.84,69435.68,218005.39,48449.36,48380.566,126514.24,84.91339,315.17755,391.79803,1679.3812,1041.4142,42.221035,79.797745,400.28577,1398.0387,1772.2012,722.41656,7250.5312,19.53008
78111.87,85102.32,175671.83,49465.61,51289.02,126800.7,150.90483,160.47905,11.765572,-16.355194,1365.144,72.2215,-106.37301,-25.285387,-5.73625,552.4749,304.62665,5464.1963,19.710985
53500.695,56001.86,182231.75,44308.848,41633.973,147992.5,19.907791,181.51872,231.28613,1591.715,146.40746,40.078075,73.61303,393.44885,1137.4294,1226.5154,237.12016,145.30801,19.726072
79168.32,81002.695,204768.27,31711.09,33212.867,110950.09,-46.720963,78.80446,28.648384,201.24654,868.255,23.751333,27.42187,-1.9732698,-64.98024,1226.5154,638.04675,7892.9814,19.828705
79752.69,80449.68,217230.64,46245.8,46803.805,140674.14,113.69132,307.02692,112.797966,84.73381,581.7723,14.02241,20.355722,-5.18557,29.573284,1316.9738,564.5406,5914.096,19.830673
52751.78,55148.93,208260.58,43051.55,44996.992,118892.29,597.38684,3857.8247,3450.3171,6518.1743,3154.4368,480.81757,1023.85175,692.4342,1062.078,1498.5428,1053.4268,3914.0637,19.860138
63741.574,63825.734,216202.84,43686.223,45135.215,124063.4,66.03286,348.62036,646.3161,5573.176,1192.2709,53.255466,441.79822,659.57697,2831.2751,24038.324,4385.4365,8066.994,19.957489
77832.04,77975.36,210869.3,37775.523,38787.605,124507.98,41.213478,49.03363,-6.3476458,564.68787,1412.3226,18.639977,103.069534,-10.96771,157.96545,949.1605,911.2702,10221.197,19.984785
45042.688,44427.48,211373.94,44667.34,44846.246,123869.445,176.22226,81.62018,770.0095,4017.6594,1056.7401,15.674501,196.71603,825.28564,3767.477,3054.764,638.7535,2112.507,20.061073
69814.09,73305.38,206019.08,44624.387,47190.766,121199.66,116.608574,-12.809664,16.726896,463.47852,68.88927,53.5217,29.316767,56.564247,-19.22791,-219.83992,130.67274,-30.333996,20.161009
79593.02,89488.66,162947.6,39741.86,40853.805,121309.2,125.232315,109.58074,-106.651886,36.597126,1074.1246,4.4056873,6.325798,-61.446705,-64.704895,1639.6123,593.6391,9128.249,20.641434
71704.17,81002.42,159257.25,46983.992,49386.777,121088.57,103.85662,160.83333,-145.08087,562.5615,1120.3308,8.450522,-6.3328195,-38.272255,-11.83962,10403.418,2004.8705,10472.839,20.660313
79463.03,80342.77,203311.53,28813.205,30603.195,117274.65,229.77066,347.25266,87.008064,44.37095,754.5121,64.92088,74.33262,0.68300396,-96.69022,640.4387,695.83356,7898.1455,21.00768
75738.625,75055.95,216972.94,44773.137,45610.816,120859.9,-67.87978,-9.893177,36.852863,37.3646,767.3217,-28.589468,-35.794197,-32.444225,-52.360485,894.74414,522.2694,7292.3354,21.047009
54129.715,54144.168,212674.11,45614.492,46626.973,131603.92,2.9225998,279.95767,764.5196,3390.4436,1486.6643,37.110718,121.9508,804.9564,2860.7825,2832.423,994.38965,7645.0366,21.098833
41332.355,42152.445,207330.44,45150.703,47129.254,121261.05,231.86888,1763.2731,1806.3912,4734.7144,2278.4617,301.73718,502.8937,428.7009,697.8951,1677.0132,946.4424,3711.076,21.13945
60362.395,61827.324,202782.3,29109.068,30194.227,107400.85,26.942444,190.86319,276.89636,1810.1655,1567.6969,17.633045,-20.191599,400.81802,1586.4172,993.24805,1048.643,8767.448,21.194017
26053.008,27307.648,172857.88,38695.734,40020.754,118244.08,373.0631,2480.3281,2609.969,3475.6506,1903.779,339.35324,635.7141,488.5377,607.53766,835.97876,535.921,428.40054,21.277153
49116.78,48867.54,210707.7,39758.688,41409.062,115023.36,-47.350006,68.00782,833.71466,2536.9995,1294.8053,-10.738259,275.8228,625.2512,2747.021,1052.1765,274.14044,4511.3394,21.324545
77435.83,77586.3,205786.97,32389.53,33567.29,111654.375,137.28305,276.1452,-15.497405,-137.01765,581.1206,33.743767,9.14403,63.57474,-146.25142,432.90933,263.88153,5242.3447,21.366802
76662.31,74923.07,217159.34,46191.914,47569.715,124683.27,62.26141,162.60437,-0.800604,-76.00019,836.3453,13.472763,-14.225899,-56.07757,-27.992897,609.01746,442.38995,7340.392,21.434265
55922.527,56955.754,201145.66,27890.889,29582.906,104181.6,0.060759414,181.81282,563.0523,3378.263,665.1875,0.14628579,159.65958,681.7418,3010.6592,3851.33,608.3956,1207.7062,21.535538
35901.742,35486.36,196007.64,49858.906,51084.1,131615.56,69.88798,58.704193,665.8738,4177.7803,743.4752,-5.18557,88.31773,693.3978,2404.7734,7848.2417,1131.2732,1556.1665,21.557617
56455.84,57268.754,212771.81,39001.555,40567.56,121081.07,90.955894,235.71349,586.7118,2821.8433,1326.4292,11.677579,66.12245,583.39954,2255.5393,1110.6156,616.465,6514.47,21.634857
50908.92,51611.305,208398.77,33497.16,34612.246,110047.875,2.3126898,62.987896,957.6939,4300.7876,1514.7998,29.829908,166.61737,792.01544,3489.3376,1847.8186,514.6207,6485.5493,21.909746
57972.895,58925.83,203614.56,29006.895,30949.168,92905.914,-11.837502,33.66227,114.22726,568.2296,1093.9109,16.427008,-16.24506,295.77512,569.08185,1262.7749,556.55206,6770.026,21.933594
70061.03,82079.59,126966.93,35907.336,37410.363,120321.19,-42.26045,22.286983,-99.16052,-129.92659,820.905,-59.198097,82.62359,-7.8930793,-153.82327,908.98694,443.13065,7027.593,22.043507
45630.12,49941.11,146043.78,37846.93,38321.18,116775.79,-32.824764,-3.4883459,835.88776,3707.3682,699.55634,54.477818,148.54153,561.46405,2873.0808,1366.3888,320.72192,1698.758,22.074362
56479.25,56458.242,207012.23,43103.973,43945.703,127541.83,140.3657,233.61678,442.1061,1910.1267,1554.8872,25.176119,37.16266,515.9412,1732.1179,2087.229,1104.1465,11737.625,22.268032
65287.45,65428.82,212979.0,38898.79,40719.938,122335.234,-51.924885,196.96657,752.73926,3049.1575,1257.4629,87.4569,277.8819,571.0551,2440.2463,1726.537,621.412,8311.623,22.36257
79901.805,80097.234,212729.6,39491.176,40198.21,128003.43,155.87132,251.35442,6.532144,213.59836,767.3217,38.410492,-29.599049,-25.055939,20.861301,1240.1603,579.7557,7213.891,22.367008
72602.375,72200.31,202903.27,29164.488,29590.83,108549.56,130.22203,215.35222,144.51271,-35.340946,985.0288,-11.747839,55.762253,19.093658,-34.050377,1244.4005,801.4589,7403.6147,22.392673
79634.086,80131.21,210222.23,35382.957,36230.703,121010.02,-17.899218,146.34825,2154.8828,1880.0469,1304.9272,134.5566,11730.447,3307.3838,863.19086,13938.742,2977.624,11554.045,22.56357
37183.727,36599.668,208260.12,47296.32,49822.203,124313.055,-100.01831,107.31564,608.9011,3813.4485,737.2419,-27.992897,68.81281,650.353,2844.4912,2328.7048,648.3212,1932.406,22.565042
56231.668,56249.812,217504.6,48165.53,49110.85,128276.35,34.426796,91.79295,765.09143,3084.327,1686.6439,80.18102,88.12645,656.4105,2731.0054,1874.1842,849.78674,10470.284,22.606665
78105.195,77827.98,210558.45,36166.76,37610.133,111461.02,123.68699,57.58751,-57.30037,258.95465,852.64325,7.6589875,228.17758,96.86923,11.528233,367.50653,699.25836,7727.6665,22.700176
79114.516,80608.98,209564.95,37663.89,40207.543,122838.305,139.77303,223.41267,88.56359,355.62418,546.5556,14.372459,-24.826488,9.491102,-71.175385,738.61646,435.8774,3749.1838,22.869074
79413.21,80299.91,209421.77,34674.0,35691.824,113889.27,26.122463,95.49843,42.951733,1058.3413,1903.0356,24.819607,349.16272,46.370243,-34.00449,11815.853,2855.962,12044.227,23.294704
67750.71,63799.76,208554.69,34098.664,32249.46,119712.98,162.95853,319.6492,200.19151,178.22377,1143.5485,-6.0574794,22.025772,-30.516848,123.61152,1109.1478,612.55096,8274.603,23.489681
75995.51,75425.49,215153.4,41536.27,42296.26,121668.3,67.493065,233.67503,60.678528,1117.3572,1105.8057,-16.933409,1135.3644,372.59735,149.95644,8019.917,1924.1971,10093.446,23.67757
74380.76,73199.07,210404.25,35157.027,34970.434,110882.32,95.43868,223.1792,105.22857,321.99814,1747.7185,38.254375,-114.816765,-37.675686,78.31228,902.4092,789.4449,10970.686,23.85997
67211.96,66844.46,210477.83,36082.773,37518.902,114648.77,136.74934,144.2166,307.94592,1406.7755,1180.6049,-12.069069,-19.916258,163.70398,473.47278,10493.986,2599.1016,8396.754,24.069105
46690.87,46842.844,210428.42,39832.38,41493.926,114901.06,594.78815,3373.2305,2366.128,2879.4294,1503.1339,378.89133,668.9385,450.8255,596.0651,501.00818,467.76968,3023.8862,24.08033
55349.26,57257.273,197324.39,25470.555,27122.842,103912.59,29.851202,224.57983,743.9898,3103.6558,575.03314,-22.210758,99.6366,777.1471,2736.604,591.38794,283.77652,1617.378,24.155945
49947.47,50067.98,212636.23,40438.85,40256.715,120180.2,95.37894,365.74265,1108.3218,2497.0266,2113.766,68.57266,2467.7346,1204.6583,2108.6453,5367.7036,1566.9302,14692.471,24.16873
51330.855,52331.895,202819.42,29156.338,29984.352,111954.74,83.95556,64.50899,1130.3385,3914.1528,1008.8754,31.886763,59.100765,859.2902,3423.5774,1366.9868,239.38336,2163.7705,24.340641
77111.02,75925.35,212593.08,38273.55,39772.824,119541.75,110.77252,169.03438,17.03813,160.95142,675.93854,35.14016,47.741585,-19.595028,11.47846,575.7514,620.814,6441.788,24.463427
57864.027,59066.367,212523.45,38621.652,41146.29,120486.6,102.6037,42.049927,556.6681,2755.336,638.7135,-27.258657,87.169914,793.30035,3390.9036,669.6855,253.32623,1987.0397,24.50153
38518.3,39072.83,200801.5,28094.965,29505.934,107595.55,-35.169388,166.26274,7.1458063,214.65073,607.4972,32.24741,-80.766396,-12.849199,177.92331,884.0348,554.7978,6327.03,24.60649
53968.02,53655.56,216788.17,54218.797,55823.82,140749.17,-3.6599038,145.63779,817.24506,3474.6213,1253.5171,20.96247,181.99739,666.644,2352.826,6863.2026,1534.313,10248.705,24.73285
26702.863,26745.502,191488.9,39188.363,41268.09,114351.445,41.342106,-17.270172,-126.78136,24.485224,-186.71228,-38.91472,-39.694847,-36.16132,15.42388,-136.39424,-105.89717,-5.381838,24.777042
56094.668,56955.203,210609.05,35754.24,36686.3,115124.76,66.62991,197.20119,617.208,1330.0319,1566.2672,-24.184029,2.9822133,391.35986,1763.7361,766.0149,1017.65656,9720.577,24.783321
49863.09,49741.145,205613.77,32825.836,33930.445,118604.445,60.876217,104.33386,358.9803,1690.5325,846.1812,32.195877,36.539658,622.5437,1885.9412,1481.4733,502.88824,7952.6167,24.929707
52659.902,52444.457,212673.28,41874.453,44633.02,117873.7,80.30236,-5.375484,479.48804,2376.4214,514.37964,1.1225307,67.61195,517.77686,2123.6973,695.5074,60.25434,220.08618,24.954739
71662.65,72132.68,190603.56,24318.383,25022.363,93598.805,60.019886,163.31264,70.28779,93.944824,1299.2659,-1.4225899,34.829586,41.12253,31.01176,1117.0847,518.6288,7698.5835,25.12376
55221.957,56084.027,193565.62,25454.559,25776.412,114967.33,-85.950554,309.8409,27.573818,177.63516,-38.88648,13.522708,130.20079,11.47846,28.547861,75.71033,30.911152,39.422813,25.220842
56045.934,55673.32,215310.19,45575.855,46739.14,134685.4,-1.086534,201.5396,62.92183,540.3133,510.57663,13.722537,21.164858,37.00685,322.9199,943.72424,774.1692,6222.0566,25.50921
25435.904,27370.547,189991.77,56648.9,59171.895,145392.4,749.47974,4434.8887,4272.5376,7598.5894,4252.3506,567.56744,1019.17096,772.78754,1168.7264,2007.3168,1546.3813,3182.2969,25.516369
70903.055,75072.1,194032.81,25617.89,25653.334,93356.96,65.83394,129.56886,79.164,168.26791,54.57353,31.371904,52.67011,-15.694379,36.33213,-288.44476,79.35429,-37.074883,25.992105
78504.984,80087.93,201652.2,28295.863,30418.291,111123.6,-56.671326,203.18022,133.36797,-21.101633,1334.8928,20.557901,28.44541,16.176064,-65.20969,1068.1045,641.85205,8515.861,26.086796
77811.34,77897.555,207882.72,34314.71,36102.91,120028.17,3.9606962,63.384438,222.47874,137.46094,637.58704,3.1292992,50.227783,65.97828,4.1108747,1222.2208,627.39185,7280.213,26.16101
60581.914,62457.42,204511.02,30275.969,30938.951,116620.664,193.6223,79.82308,593.65076,2957.374,746.1057,-10.830039,35.24372,723.8229,2417.3933,456.6537,226.34233,2583.3909,26.450434
38185.434,37756.76,210014.0,52973.902,54512.15,146221.89,110.89169,263.18515,999.4397,4935.266,839.89075,41.906982,175.67386,912.798,3646.465,2384.0454,414.79468,2342.6216,26.463419
41069.09,40556.156,211152.83,48729.863,50769.715,124723.516,-29.965462,48.77387,961.6398,4184.6997,777.558,-24.184029,111.06943,952.401,3496.3586,1354.5378,349.0847,946.225,26.498402
60426.812,61539.293,203515.42,30691.475,33685.14,111947.27,62.657593,72.26897,719.85736,3222.0308,518.6752,-22.256647,155.04623,800.4592,3421.4204,3560.0042,503.46255,324.9544,26.837097
78878.31,79014.55,206137.88,31139.766,32617.533,110511.12,157.23041,162.78145,103.02137,92.091866,1416.726,32.29895,7.1154537,-38.593487,-2.7992897,1123.9886,1009.7741,10729.59,27.095331
76849.39,81483.27,209904.03,38519.094,39314.758,117553.83,133.48663,220.43523,62.789703,296.21613,1486.7217,24.310667,-94.625175,-20.09982,-40.107857,669.08746,673.4908,11703.648,27.494024
75836.15,80135.48,197049.0,29365.797,31050.664,110163.88,178.98885,68.95581,144.86801,6.102903,964.89935,-13.078649,-67.32062,6.1285586,102.4499,1116.8129,633.2629,8087.4346,27.506786
76845.06,79853.25,202752.88,29944.63,31380.297,102601.09,77.24622,160.42,82.63829,208.56741,882.15125,7.362448,165.8657,-21.155287,58.715694,1128.1201,709.1522,8127.118,27.513721
79825.836,81019.766,203031.72,28848.48,29884.576,106664.484,-42.374825,136.21558,-67.30792,591.10406,1514.2852,55.296806,-41.392776,42.430485,13.572659,7737.289,2081.1404,9660.398,27.52596
61771.164,63301.496,211320.61,37497.863,39068.45,114574.984,99.499985,215.76138,2523.5037,5122.3213,2764.4285,70.73351,11054.992,4008.8584,4111.0093,6417.216,1567.3108,12584.857,27.54916
78779.92,78137.99,210959.33,36886.676,38254.42,113693.914,-20.529774,66.43085,-6.57639,327.09332,839.662,16.376812,-42.035236,47.688786,-68.92677,781.1819,425.53384,8125.1074,27.785227
24382.236,25591.705,181844.66,25388.59,26117.652,87717.305,125.35118,478.7665,150.2541,236.41219,202.53574,-2.0191598,66.1705,85.49549,69.437126,288.369,155.41614,1073.432,28.29101
75870.53,75271.74,214579.81,39573.184,41260.52,115087.11,-36.19874,155.51672,-27.963953,483.81485,769.6664,12.773967,13.372883,-0.27534,99.68429,862.45306,690.6148,8375.173,28.325642
48049.887,47831.12,212954.2,47050.72,49238.816,124506.78,13.188407,-1.086534,787.56555,2671.9587,1122.7899,-1.9273798,268.9517,813.2166,2731.4644,864.57324,265.52878,3206.8142,28.456594
62186.832,62462.86,207537.98,35150.434,36344.645,112422.11,39.350792,177.69403,1421.9298,1334.6641,2196.743,54.64105,7678.36,2440.889,1285.1494,7210.4663,1988.6163,14116.778,28.545898
79125.15,80407.61,213022.78,40308.168,41722.73,116923.46,-5.0323677,99.738785,12.755068,95.97638,880.9503,6.029965,-55.939903,-12.344409,23.040207,1312.5161,783.95435,7658.518,28.58725
60359.49,59988.72,217778.14,52246.395,53452.242,134940.22,154.98479,61.733437,339.7236,2776.5518,1297.779,41.645397,149.7678,538.0602,1804.8995,14841.368,2889.5032,5707.6294,28.673498
65167.875,64271.867,214407.75,40877.35,41114.348,120757.97,35.447357,3.5941296,586.6576,3566.9768,635.44055,41.540787,127.025894,884.85095,2573.6943,10109.482,1609.7675,1319.5287,28.84661
54296.81,54833.887,214517.69,45702.434,47598.59,128266.34,160.47905,177.69403,378.22076,1481.918,817.5882,6.671135,79.222786,333.85294,1467.608,802.6549,570.56104,5618.312,28.866547
57747.062,57991.027,212962.56,42530.844,42051.742,150755.55,50.398754,358.18414,481.0972,3042.5808,1958.1057,-18.034767,139.90074,467.11578,2126.0376,1128.2832,1276.8546,14252.791,29.015265
78670.43,78232.46,206739.03,31388.594,32734.066,108111.23,72.14897,189.86487,-52.725487,222.65387,1344.214,5.537258,-76.91164,16.176064,-70.39525,950.6826,689.14703,10785.802,29.22169
79156.016,78031.59,217390.08,44894.824,46291.137,120163.65,84.4345,159.12076,24.611034,107.67336,875.003,16.728285,88.222084,55.81569,35.399094,384.41125,425.53384,6118.715,29.808697
69002.766,68472.17,216958.62,47017.89,47661.336,126565.25,171.09746,264.63318,628.61865,3539.1843,1417.6981,61.699093,4.6023164,544.02594,2719.2117,2543.924,936.7116,9178.4795,29.874546
58353.562,58683.223,215808.92,50500.945,52300.76,142153.55,183.10667,265.84918,1144.7493,4955.167,1987.0991,58.52315,3889.682,1931.6476,3111.6172,18044.652,4075.6277,13635.348,30.01949
50234.11,53790.8,190895.8,30811.328,31098.945,111127.86,91.67338,152.26515,667.53217,2616.2593,1170.7689,18.589588,172.57896,599.461,2283.7158,2515.384,676.6982,5251.1514,30.420986
52696.87,55545.695,202875.19,28965.37,30547.684,108139.94,65.90024,112.55972,484.0921,3277.215,515.0959,-10.508809,-4.1301,714.09424,2736.0076,2571.7573,398.05197,604.1628,30.49393
56265.664,56426.566,214071.62,39713.637,41191.387,116311.22,67.76766,386.08875,518.34485,3536.0962,1958.9064,59.630173,216.02972,731.5325,2336.2595,7657.159,2071.029,8626.978,30.66801
43334.293,44070.46,194925.3,25049.54,26051.002,103924.555,68.24797,154.39368,185.98727,237.63474,1347.874,17.532448,78.93529,-25.790176,30.600428,4136.133,1513.438,10032.561,30.728521
72640.15,73428.84,204529.19,30320.203,31383.865,114348.48,139.47665,188.74889,-22.188166,281.632,736.2126,-14.409459,71.02155,71.74155,15.774779,1010.0459,648.9735,7141.155,30.780752
57158.156,57109.61,213570.69,40505.867,41308.477,119917.65,69.32852,158.05753,136.15625,850.58453,1682.8696,60.063282,177.40791,186.90926,609.2356,1128.8269,997.2708,10290.346,31.020924
33105.48,34440.293,201121.95,53426.6,56656.133,123953.43,238.56601,1708.4318,1857.4585,3084.7844,1971.8304,294.36298,485.93726,388.6914,557.6093,1181.8298,761.5572,2585.5652,31.045929
57707.355,58458.285,216006.0,45252.14,46848.137,126979.06,-51.410213,139.12099,503.73456,1684.5852,1368.5181,9.491102,148.68304,526.86304,1966.7076,1433.4716,858.2672,8989.844,31.262817
56215.184,55941.508,207948.12,33929.766,34985.984,111600.93,112.55972,64.37662,605.7687,2660.8074,1217.7186,46.42293,183.68208,565.9613,2097.4482,1093.2742,574.3645,5338.2393,31.364761
44202.76,44277.086,212861.25,45917.797,47818.305,123373.055,-115.74446,-58.44409,684.9167,2853.524,914.17535,-8.48965,138.1516,834.6932,2402.2954,797.273,359.6509,2483.6367,31.4212
64023.78,66358.57,203972.39,30102.096,32835.76,107394.836,-22.531284,-4.1745777,747.8785,4140.6094,1124.963,-3.39586,101.353386,672.9309,3387.0488,1339.0447,391.1028,2440.3645,31.698858
79034.62,78482.42,215597.92,42444.41,43844.223,116797.28,56.537895,160.00664,141.0176,-168.75589,1405.0028,6.4737735,-71.267166,19.90107,30.96033,764.4384,823.5842,9617.616,31.713129
74314.69,74725.2,210378.98,35510.59,36435.65,115308.734,29.724499,280.36188,499.37033,1885.4796,197.55307,58.52315,117.39244,360.83032,1299.2834,164.72066,19.578632,121.58959,31.778728
79884.98,78782.29,202844.08,29844.97,30875.828,108726.96,73.94853,112.73841,69.15547,60.08573,981.1402,38.410492,-34.8764,4.2091284,89.847694,789.7711,753.29425,7807.8506,31.987057
59764.793,60957.168,212884.12,38312.395,39052.273,118686.555,0.91196376,151.02313,439.64478,1384.473,1025.7452,40.704544,22.329922,319.88773,1292.3082,1962.0332,403.71066,5963.8916,31.988562
